  0.0000000e+000  1.8200000e+001  0.0000000e+000  1.0000000e-003
  2.0000000e+001  1.8500000e+001  0.0000000e+000  1.0000000e-003
  4.0000000e+001  1.8200000e+001  0.0000000e+000  1.0000000e-003
  6.0000000e+001  1.8400000e+001  0.0000000e+000  1.0000000e-003
  8.0000000e+001  1.8400000e+001  0.0000000e+000  1.0000000e-003
  1.0000000e+002  1.8200000e+001  0.0000000e+000  1.0000000e-003
  1.2000000e+002  1.8000000e+001  0.0000000e+000  1.0000000e-003
  1.4000000e+002  1.8400000e+001  0.0000000e+000  1.0000000e-003
  1.6000000e+002  1.8700000e+001 -1.0000000e-003  1.0000000e-003
  1.8000000e+002  1.8700000e+001 -1.0000000e-003  1.0000000e-003
  2.0000000e+002  1.8700000e+001 -1.0000000e-003  1.0000000e-003
  2.2000000e+002  1.8500000e+001 -1.0000000e-003  1.0000000e-003
  2.4000000e+002  1.8500000e+001 -1.0000000e-003  1.0000000e-003
  2.6000000e+002  1.8900000e+001 -1.0000000e-003  1.0000000e-003
  2.8100000e+002  1.9100000e+001 -1.0000000e-003  1.0000000e-003
  3.0100000e+002  1.9100000e+001 -1.0000000e-003  1.0000000e-003
  3.2100000e+002  1.9300000e+001 -1.0000000e-003  1.0000000e-003
  3.4100000e+002  2.0100000e+001 -1.0000000e-003  1.0000000e-003
  3.6100000e+002  2.0300000e+001 -1.0000000e-003  1.0000000e-003
  3.8100000e+002  2.0600000e+001 -1.0000000e-003  1.0000000e-003
  4.0100000e+002  2.1500000e+001 -2.0000000e-003  1.0000000e-003
  4.2100000e+002  2.2000000e+001 -2.0000000e-003  1.0000000e-003
  4.4100000e+002  2.2200000e+001 -2.0000000e-003  1.0000000e-003
  4.6100000e+002  2.2900000e+001 -2.0000000e-003  1.0000000e-003
  4.8100000e+002  2.3600000e+001 -2.0000000e-003  1.0000000e-003
  5.0100000e+002  2.4500000e+001 -2.0000000e-003  1.0000000e-003
  5.2100000e+002  2.5700000e+001 -2.0000000e-003  1.0000000e-003
  5.4100000e+002  2.6300000e+001 -2.0000000e-003  1.0000000e-003
  5.6100000e+002  2.7500000e+001 -3.0000000e-003  1.0000000e-003
  5.8100000e+002  2.8200000e+001 -3.0000000e-003  1.0000000e-003
  6.0100000e+002  2.9000000e+001 -3.0000000e-003  1.0000000e-003
  6.2100000e+002  2.9900000e+001 -3.0000000e-003  1.0000000e-003
  6.4100000e+002  3.1000000e+001 -3.0000000e-003  1.0000000e-003
  6.6100000e+002  3.2200000e+001 -3.0000000e-003  1.0000000e-003
  6.8100000e+002  3.3100000e+001 -4.0000000e-003  1.0000000e-003
  7.0100000e+002  3.4100000e+001 -4.0000000e-003  1.0000000e-003
  7.2100000e+002  3.5200000e+001 -4.0000000e-003  1.0000000e-003
  7.4100000e+002  3.6600000e+001 -4.0000000e-003  1.0000000e-003
  7.6100000e+002  3.8200000e+001 -4.0000000e-003  1.0000000e-003
  7.8100000e+002  3.9200000e+001 -5.0000000e-003  1.0000000e-003
  8.0100000e+002  4.1100000e+001 -5.0000000e-003  1.0000000e-003
  8.2100000e+002  4.2300000e+001 -5.0000000e-003  1.0000000e-003
  8.4100000e+002  4.3900000e+001 -5.0000000e-003  1.0000000e-003
  8.6100000e+002  4.5300000e+001 -6.0000000e-003  1.0000000e-003
  8.8100000e+002  4.7300000e+001 -6.0000000e-003  1.0000000e-003
  9.0100000e+002  4.9000000e+001 -6.0000000e-003  1.0000000e-003
  9.2100000e+002  5.0900000e+001 -7.0000000e-003  1.0000000e-003
  9.4100000e+002  5.2700000e+001 -7.0000000e-003  1.0000000e-003
  9.6100000e+002  5.4800000e+001 -8.0000000e-003  1.0000000e-003
  9.8100000e+002  5.6500000e+001 -8.0000000e-003  1.0000000e-003
  1.0010000e+003  5.8600000e+001 -8.0000000e-003  1.0000000e-003
  1.0210000e+003  6.0900000e+001 -9.0000000e-003  1.0000000e-003
  1.0410000e+003  6.2800000e+001 -9.0000000e-003  1.0000000e-003
  1.0610000e+003  6.5100000e+001 -1.0000000e-002  1.0000000e-003
  1.0810000e+003  6.6700000e+001 -1.1000000e-002  1.0000000e-003
  1.1010000e+003  6.8800000e+001 -1.1000000e-002  1.0000000e-003
  1.1210000e+003  7.1200000e+001 -1.2000000e-002  1.0000000e-003
  1.1410000e+003  7.3300000e+001 -1.2000000e-002  1.0000000e-003
  1.1610000e+003  7.5600000e+001 -1.3000000e-002  1.0000000e-003
  1.1810000e+003  7.7900000e+001 -1.4000000e-002  1.0000000e-003
  1.2010000e+003  8.0500000e+001 -1.4000000e-002  1.0000000e-003
  1.2210000e+003  8.2900000e+001 -1.5000000e-002  1.0000000e-003
  1.2410000e+003  8.5600000e+001 -1.5000000e-002  1.0000000e-003
  1.2610000e+003  8.8400000e+001 -1.6000000e-002  1.0000000e-003
  1.2810000e+003  9.1000000e+001 -1.7000000e-002  1.0000000e-003
  1.3010000e+003  9.3800000e+001 -1.8000000e-002  1.0000000e-003
  1.3210000e+003  9.6800000e+001 -1.9000000e-002  1.0000000e-003
  1.3410000e+003  9.9400000e+001 -2.0000000e-002  1.0000000e-003
  1.3610000e+003  1.0240000e+002 -2.1000000e-002  1.0000000e-003
  1.3810000e+003  1.0520000e+002 -2.1000000e-002  1.0000000e-003
  1.4010000e+003  1.0800000e+002 -2.2000000e-002  1.0000000e-003
  1.4210000e+003  1.1090000e+002 -2.3000000e-002  1.0000000e-003
  1.4410000e+003  1.1390000e+002 -2.4000000e-002  1.0000000e-003
  1.4610000e+003  1.1730000e+002 -2.4000000e-002  1.0000000e-003
  1.4810000e+003  1.2000000e+002 -2.5000000e-002  1.0000000e-003
  1.5010000e+003  1.2300000e+002 -2.5000000e-002  1.0000000e-003
  1.5210000e+003  1.2630000e+002 -2.5000000e-002  1.0000000e-003
  1.5410000e+003  1.2930000e+002 -2.6000000e-002  1.0000000e-003
  1.5610000e+003  1.3270000e+002 -2.6000000e-002  1.0000000e-003
  1.5810000e+003  1.3600000e+002 -2.7000000e-002  1.0000000e-003
